ENSELUG00000012926	110489641	110535375	0
ENSELUG00000023490	110486366	110538424	1
ENSELUG00000011471	110499545	110502805	0
ENSELUG00000023451	110509353	110523327	1
ENSELUG00000009227	110508771	110530264	0
ENSELUG00000023606	110489299	110496141	0
ENSELUG00000015622	110508236	110530011	0
ENSELUG00000008161	110501792	110520290	0
ENSELUG00000016305	110488619	110504826	0
ENSELUG00000005464	110486791	118936310	1
ENSELUG00000005211	110490374	110500106	1
ENSELUG00000011420	110523532	118945262	0
ENSELUG00000003422	110508520	110530543	0
ENSELUG00000003933	110492094	110532568	0
ENSELUG00000020832	110495820	110527442	1
ENSELUG00000013416	110501952	110510426	0
ENSELUG00000006019	110506286	110526164	1
ENSELUG00000008210	110486429	110538359	1
ENSELUG00000017068	100136654	110494284	0
ENSELUG00000018277	110510023	110534028	0
ENSELUG00000014972	110498437	110498439	1
ENSELUG00000007635	110502121	110505387	0
ENSELUG00000023389	110521895	110539111	1
ENSELUG00000016086	110504071	110507903	0
ENSELUG00000016764	110502354	110527319	0
ENSELUG00000006675	110498323	110498423	1
ENSELUG00000018733	100135887	110538192	1
ENSELUG00000005904	110501838	110520236	0
ENSELUG00000009835	110499442	110502775	0
ENSELUG00000014139	110494361	110528074	0
ENSELUG00000005558	110486798	118938327	1
ENSELUG00000016873	110499230	110502946	0
ENSELUG00000016975	110499227	110503025	0
ENSELUG00000014311	110506519	110526399	1
ENSELUG00000009267	110490910	110535425	0
ENSELUG00000014559	110500826	110532908	0
ENSELUG00000007172	110506574	118936503	1
ENSELUG00000020297	110525585	110535948	0
ENSELUG00000015517	110509964	110533975	0
ENSELUG00000022899	110497626	110505829	0
ENSELUG00000022209	110490105	110519325	1
ENSELUG00000006580	110527379	110528763	1
ENSELUG00000022768	110492754	110532506	0
ENSELUG00000004292	110510173	110534172	0
ENSELUG00000003247	110498019	110505430	0
ENSELUG00000010088	110488163	110496419	0
ENSELUG00000004565	110497970	110505487	0
ENSELUG00000001511	110519453	118936772	1
ENSELUG00000013993	110485978	110493701	1
ENSELUG00000013841	110502421	110528163	0
ENSELUG00000022183	110525575	110535944	0
ENSELUG00000017055	110502365	110527449	0
ENSELUG00000013618	110488550	110504765	0
ENSELUG00000021492	110486338	110538282	1
ENSELUG00000018004	110492418	110531988	0
ENSELUG00000020519	110522189	110529563	0
ENSELUG00000024068	110488107	110496467	0
ENSELUG00000019029	110500590	110531717	0
ENSELUG00000016708	110499232	110502948	0
ENSELUG00000001046	110498015	110523110	0
ENSELUG00000013109	110522048	110529433	0
ENSELUG00000017980	110509874	110523660	0
ENSELUG00000000832	110525265	110535688	0
ENSELUG00000017913	110503717	110507599	1
ENSELUG00000007904	110490143	110501070	1
ENSELUG00000016665	110488293	110496287	0
ENSELUG00000012238	110511232	118936538	1
ENSELUG00000007224	110501808	110520269	0
ENSELUG00000003117	110495621	110495622	1
ENSELUG00000007435	110533749	110537369	0
ENSELUG00000020568	110523720	110537206	0
ENSELUG00000017397	110495325	110520584	0
ENSELUG00000016885	110515341	118966144	1
ENSELUG00000003150	110525995	110536365	0
ENSELUG00000006909	110492019	110532648	0
ENSELUG00000013964	100305278	100499589	0
ENSELUG00000008606	110488490	110495994	0
ENSELUG00000023608	110494628	110527838	0
ENSELUG00000002831	110511285	118947555	1
ENSELUG00000023576	110522246	110529628	0
ENSELUG00000006223	110486382	110538410	1
ENSELUG00000015037	110498389	110505270	0
ENSELUG00000013478	110522033	110529419	0
ENSELUG00000002222	110491342	110498739	1
ENSELUG00000002182	110498379	110504192	0
ENSELUG00000017272	110500608	110531745	0
ENSELUG00000024278	110523783	110537140	0
ENSELUG00000022520	110501271	110524203	0
ENSELUG00000001873	110495532	110495534	1
ENSELUG00000011050	110501261	110519965	0
ENSELUG00000008217	110486910	118937770	1
ENSELUG00000002486	110527274	110527275	1
ENSELUG00000022367	110521019	110537966	1
ENSELUG00000023073	110485210	110538682	1
ENSELUG00000012687	110494390	110528046	0
ENSELUG00000001459	110491185	110532854	0
ENSELUG00000007564	110491647	110498794	0
ENSELUG00000018982	110486265	110538198	1
ENSELUG00000018747	110487753	110537865	0
ENSELUG00000016737	110485250	118937771	1
ENSELUG00000008252	110486430	110538357	1
ENSELUG00000005798	110501839	110520237	0
ENSELUG00000009653	110518928	118947753	1
ENSELUG00000019633	110499092	110502873	0
ENSELUG00000007880	110486888	110486890	1
ENSELUG00000007678	110521551	110524417	0
ENSELUG00000019264	110498232	110504264	0
ENSELUG00000021021	110523741	110537191	0
ENSELUG00000015450	110500645	110531793	0
ENSELUG00000013623	110492343	110532056	0
ENSELUG00000002625	110523840	110537086	0
ENSELUG00000013112	110517414	118937853	1
ENSELUG00000021138	110495813	110527434	1
ENSELUG00000015783	110504080	110507911	0
ENSELUG00000003114	110486340	110524084	0
ENSELUG00000013137	110488540	110504752	0
ENSELUG00000024066	110497815	110522809	0
ENSELUG00000021698	110502247	110526041	0
ENSELUG00000007038	110492016	110532651	0
ENSELUG00000023145	110489271	110496149	0
ENSELUG00000004260	110526009	110536376	0
ENSELUG00000004172	110508492	110530591	0
ENSELUG00000018133	110525282	110535702	0
ENSELUG00000023767	110492134	110532529	0
ENSELUG00000018944	110508218	110530092	0
ENSELUG00000010763	110525782	110536159	0
ENSELUG00000019742	110511547	110515667	1
ENSELUG00000004097	110518431	110519217	1
ENSELUG00000006901	110494654	110527809	0
ENSELUG00000022336	110508585	110530479	0
ENSELUG00000013376	110500704	110531843	0
ENSELUG00000018728	110522155	110529532	0
ENSELUG00000020953	110502265	110526301	0
ENSELUG00000023491	110499459	110524190	0
ENSELUG00000003625	110491395	110498992	0
ENSELUG00000001471	110530102	118944807	0
ENSELUG00000014748	110489657	110535335	0
ENSELUG00000002645	110525973	110536349	0
ENSELUG00000007631	110533756	110537364	0
ENSELUG00000014370	110493894	110528548	0
ENSELUG00000005160	110495677	110527345	1
ENSELUG00000002301	110498942	118939489	0
ENSELUG00000008869	110489086	110504656	0
ENSELUG00000001344	110518830	118941081	1
ENSELUG00000003383	110508523	110530540	0
ENSELUG00000011955	110489416	110496380	0
ENSELUG00000004348	110523898	110537025	0
ENSELUG00000015427	110485445	118940268	1
ENSELUG00000021550	110488039	110496656	0
ENSELUG00000004421	110509022	110530040	0
ENSELUG00000021598	110494715	110527745	0
ENSELUG00000009801	110508763	110530278	0
ENSELUG00000007551	110486192	110513063	1
ENSELUG00000003888	110494585	110527884	0
ENSELUG00000004740	110492074	110532588	0
ENSELUG00000002989	110509575	110522814	0
ENSELUG00000018698	110486624	110538591	1
ENSELUG00000002256	110491344	110498740	0
ENSELUG00000009963	110491010	110534222	0
ENSELUG00000019846	110494753	110527718	0
ENSELUG00000012251	110522460	110529860	0
ENSELUG00000019313	110494246	110528182	0
ENSELUG00000017279	110511741	110514501	1
ENSELUG00000022078	110486710	110538656	1
ENSELUG00000009014	110535707	110535723	1
ENSELUG00000007737	110500368	110525078	0
ENSELUG00000007212	110508855	110530174	0
ENSELUG00000016966	110509094	110529969	0
ENSELUG00000001598	110491526	110499148	0
ENSELUG00000005055	110489999	110535587	0
ENSELUG00000023313	110506195	118936664	1
ENSELUG00000001611	110486400	110538389	1
ENSELUG00000001353	110488829	110505037	0
ENSELUG00000006267	110506735	110526599	1
ENSELUG00000018329	110504009	110507838	0
ENSELUG00000017387	110492612	110522734	0
ENSELUG00000018945	110509887	110523679	0
ENSELUG00000015175	110500660	110531788	0
ENSELUG00000023532	110501915	110520143	0
ENSELUG00000013541	110507529	110524018	0
ENSELUG00000001199	110506077	110506164	1
ENSELUG00000008756	110487762	110504389	0
ENSELUG00000018176	110499192	110502913	0
ENSELUG00000011373	110494423	110528970	0
ENSELUG00000021617	110488042	110496658	0
ENSELUG00000008046	110533768	110537354	0
ENSELUG00000021986	110523757	110537162	0
ENSELUG00000010457	110525785	110536160	0
ENSELUG00000015947	110497541	110505223	0
ENSELUG00000017601	110499211	110502927	0
ENSELUG00000020159	101268920	110525240	0
ENSELUG00000023448	110497635	110505822	0
ENSELUG00000006487	110509664	110523446	0
ENSELUG00000023735	110494141	110528293	0
ENSELUG00000021623	110502249	110525977	0
ENSELUG00000014028	110500314	110531425	0
ENSELUG00000018646	110508633	110530428	0
ENSELUG00000004125	110492362	110521282	0
ENSELUG00000010041	110494776	110527696	0
ENSELUG00000021858	110502819	110524218	0
ENSELUG00000001002	110522250	110529631	0
ENSELUG00000000256	110486402	110538385	1
ENSELUG00000007669	110501801	110505369	0
ENSELUG00000018744	110493870	110527649	0
ENSELUG00000022057	110488046	110496666	0
ENSELUG00000015848	110498179	110505255	0
ENSELUG00000006469	110533729	110537404	0
ENSELUG00000017724	110534815	118945337	0
ENSELUG00000010514	110510383	118947677	1
ENSELUG00000021787	110523756	110537163	0
ENSELUG00000018448	110499188	110503134	0
ENSELUG00000016463	110490739	110501060	1
ENSELUG00000020178	110506388	110526241	1
ENSELUG00000003799	110495652	110527321	1
ENSELUG00000011199	110515851	110535404	0
ENSELUG00000000095	110525993	110536649	0
ENSELUG00000012269	110491904	110532751	0
ENSELUG00000004340	110526013	110536380	0
ENSELUG00000007560	110493245	110527969	0
ENSELUG00000012012	110487479	110514930	1
ENSELUG00000021107	110508895	110530141	0
ENSELUG00000017856	110521446	110524308	0
ENSELUG00000018605	110485504	110518251	1
ENSELUG00000019332	110503684	110503686	1
ENSELUG00000020648	110510206	110537939	0
ENSELUG00000008527	100136345	110499123	0
ENSELUG00000023228	110508985	110530065	0
ENSELUG00000011029	110500894	110531885	0
ENSELUG00000003815	110491402	110499000	0
ENSELUG00000023894	110515910	110515911	1
ENSELUG00000006644	110511055	110523450	0
ENSELUG00000004751	110506764	110526641	1
ENSELUG00000016732	110499516	118939500	1
ENSELUG00000005241	110486786	110538750	1
ENSELUG00000019248	110494771	110527701	0
ENSELUG00000017355	110495301	110520559	0
ENSELUG00000023711	110523776	110537147	0
ENSELUG00000006386	110492039	110532627	0
ENSELUG00000011547	110509751	110523541	0
ENSELUG00000019996	110507137	110524251	0
ENSELUG00000007295	110496041	110519740	0
ENSELUG00000017701	110522126	110529511	0
ENSELUG00000015712	110498175	110505260	0
ENSELUG00000024318	110509004	110530046	0
ENSELUG00000014361	110511701	110517092	1
ENSELUG00000024504	110491685	110525336	0
ENSELUG00000022385	110488884	110505080	0
ENSELUG00000018913	110508627	110530432	0
ENSELUG00000014537	110506512	110526391	1
ENSELUG00000011994	110487461	110514890	1
ENSELUG00000017644	110525648	110536019	0
ENSELUG00000013445	110491043	110532792	0
ENSELUG00000000623	100136224	110491235	0
ENSELUG00000015107	110488221	110515986	1
ENSELUG00000005378	110485466	110511366	1
ENSELUG00000010797	110499451	110502793	0
ENSELUG00000020851	110501053	110522704	0
ENSELUG00000023972	110525535	110535912	0
ENSELUG00000023363	110508562	110530500	0
ENSELUG00000019249	100135971	110509890	0
ENSELUG00000002243	110498378	110504318	0
ENSELUG00000007998	110490059	110507301	0
ENSELUG00000001915	110491140	110508384	0
ENSELUG00000003406	110498013	110505434	0
ENSELUG00000010927	110507943	110507944	0
ENSELUG00000004554	100136237	110504919	0
ENSELUG00000024375	110487786	110504371	1
ENSELUG00000003556	110490419	110500057	1
ENSELUG00000015136	110522077	110529462	0
ENSELUG00000023978	110488839	110505044	0
ENSELUG00000012214	110509765	110523555	0
ENSELUG00000002363	110496963	110512784	1
ENSELUG00000022153	110489213	110504553	1
ENSELUG00000024593	110500505	110532942	0
ENSELUG00000003596	110495447	110527309	1
ENSELUG00000015802	110509054	110530006	0
ENSELUG00000014357	100305297	110494353	0
ENSELUG00000012944	110501579	110520004	0
ENSELUG00000004886	110502563	110530055	0
ENSELUG00000020100	110495961	110528819	1
ENSELUG00000002334	110496488	118946483	0
ENSELUG00000011523	110491807	110525612	0
ENSELUG00000007628	110501802	110520278	0
ENSELUG00000002281	110490475	110499992	1
ENSELUG00000013180	110503574	110507449	0
ENSELUG00000009630	110507990	110520777	1
ENSELUG00000001151	110508652	110530404	0
ENSELUG00000012653	110499305	110502997	0
ENSELUG00000011292	110533603	110537522	0
ENSELUG00000022171	110525576	110535945	0
ENSELUG00000001258	110486163	110513019	1
ENSELUG00000011459	110509749	110523534	0
ENSELUG00000020872	110512774	110532877	1
ENSELUG00000005126	110497961	110505492	0
ENSELUG00000020845	110506214	110506981	1
ENSELUG00000014078	110521513	110524379	0
ENSELUG00000005290	110522648	110529266	0
ENSELUG00000004897	110526636	110526970	1
ENSELUG00000005990	110502514	110522192	0
ENSELUG00000009956	110491943	110532716	0
ENSELUG00000013309	110512991	110538864	1
ENSELUG00000003348	110498016	110504320	0
ENSELUG00000017435	110495340	110520598	0
ENSELUG00000006691	100500700	100500701	1
ENSELUG00000017383	100136173	100136655	0
ENSELUG00000000841	110502300	110526643	0
ENSELUG00000018752	110492195	110532416	0
ENSELUG00000007292	110486408	110538378	1
ENSELUG00000001107	110521995	110529180	0
ENSELUG00000015364	110512482	110512509	1
ENSELUG00000014210	110531821	118936689	1
ENSELUG00000009833	110492847	110499154	0
ENSELUG00000003357	110500496	110531637	0
ENSELUG00000011987	110508331	110530762	0
ENSELUG00000020250	110508915	110530121	0
ENSELUG00000013097	110533569	110537556	0
ENSELUG00000016002	110503519	110507355	0
ENSELUG00000003750	110492837	110498996	0
ENSELUG00000002575	110488801	110505008	0
ENSELUG00000003600	110488748	110504944	0
ENSELUG00000004005	110497986	110505467	0
ENSELUG00000018235	100135968	100653488	0
ENSELUG00000003587	110500489	110531629	0
ENSELUG00000014738	100136715	110515914	1
ENSELUG00000001211	110488004	110496617	0
ENSELUG00000018697	110487851	110496744	0
ENSELUG00000012218	100136151	110519953	0
ENSELUG00000008808	110491630	110498801	0
ENSELUG00000017909	110486237	110538167	1
ENSELUG00000004153	110490024	110535555	0
ENSELUG00000009107	110486548	110538511	1
ENSELUG00000016177	100136036	110507147	0
ENSELUG00000006950	110506616	110506629	1
ENSELUG00000013174	110500709	110531850	0
ENSELUG00000021673	110494713	110527748	0
ENSELUG00000020765	110533317	110537820	0
ENSELUG00000005947	110487975	110496587	0
ENSELUG00000021328	110489191	110504482	1
ENSELUG00000017727	110509867	110523652	0
ENSELUG00000017228	110487845	110496901	0
ENSELUG00000006154	110533716	110537396	0
ENSELUG00000016122	110494312	110528122	0
ENSELUG00000011957	110486021	110493734	1
ENSELUG00000014463	110525706	110536078	0
ENSELUG00000007639	110488080	110496692	0
ENSELUG00000007397	110497075	110517300	1
ENSELUG00000018226	110508644	110530418	0
ENSELUG00000002599	110526696	110526698	1
ENSELUG00000003019	110491367	110498974	0
ENSELUG00000013965	110500690	110531833	0
ENSELUG00000005242	110510153	110534154	0
ENSELUG00000017736	110499234	110524199	0
ENSELUG00000020701	110501474	110520088	0
ENSELUG00000016559	110499236	110502951	0
ENSELUG00000002921	110514106	110515152	1
ENSELUG00000009225	110493603	110521416	0
ENSELUG00000021602	110533391	110537807	0
ENSELUG00000004027	110487931	110496548	0
ENSELUG00000007283	110485998	110512912	1
ENSELUG00000023870	110497762	110524182	0
ENSELUG00000009802	110502396	110524623	0
ENSELUG00000016046	110488983	110505193	0
ENSELUG00000014320	110523899	110524027	0
ENSELUG00000007600	110489917	110535639	0
ENSELUG00000009160	110491513	110499140	0
ENSELUG00000016696	110492603	110532817	0
ENSELUG00000010939	110514365	118940215	1
ENSELUG00000022191	110485558	110514184	1
ENSELUG00000009275	100301818	110517212	1
ENSELUG00000002964	110492836	110498973	0
ENSELUG00000014250	110494356	110528081	0
ENSELUG00000020006	110508824	110530207	0
ENSELUG00000003629	110498002	110505448	0
ENSELUG00000013657	110489676	110535359	0
ENSELUG00000010505	110491932	110532728	0
ENSELUG00000001378	110502057	110520070	0
ENSELUG00000002145	110490773	110499980	0
ENSELUG00000019369	110503313	110507074	1
ENSELUG00000023667	110511667	110513177	1
ENSELUG00000007195	110487628	110496038	0
ENSELUG00000011639	110499705	110499707	1
ENSELUG00000020617	110488021	110496640	0
ENSELUG00000022776	110486726	110538675	1
ENSELUG00000021274	110501064	110522700	0
ENSELUG00000020712	110488980	110505189	0
ENSELUG00000021791	110502244	110526047	0
ENSELUG00000005607	110494545	110527922	1
ENSELUG00000006972	110522845	118945261	0
ENSELUG00000015267	110522759	110524361	0
ENSELUG00000017761	110486589	110538549	1
ENSELUG00000017168	110516366	118947021	1
ENSELUG00000008106	110489068	110504674	0
ENSELUG00000017409	110499205	110503021	0
ENSELUG00000016554	110491233	110499513	1
ENSELUG00000006763	110494511	110528962	0
ENSELUG00000014314	110522067	110529453	0
ENSELUG00000001828	110527208	110528727	1
ENSELUG00000016956	110492741	110521324	0
ENSELUG00000019472	110510043	110534051	0
ENSELUG00000004839	110502581	110521207	0
ENSELUG00000014024	110508683	110530367	0
ENSELUG00000023165	110522236	110529618	0
ENSELUG00000013395	110509342	110523581	0
ENSELUG00000014684	110494345	110528093	0
ENSELUG00000010813	110508323	110535935	1
ENSELUG00000000795	110487859	110496740	1
ENSELUG00000022448	110503904	110507744	0
ENSELUG00000013649	110510799	110519517	1
ENSELUG00000006105	110523932	110536789	0
ENSELUG00000008512	110490901	110508030	0
ENSELUG00000001857	110490572	110499898	1
ENSELUG00000007864	110489835	110535189	0
ENSELUG00000000586	110493236	110528113	0
ENSELUG00000001162	110494319	110528116	0
ENSELUG00000000209	110491454	110499052	0
ENSELUG00000001276	100136686	110505477	0
ENSELUG00000002144	100136215	110523804	0
ENSELUG00000002680	110491386	110498965	0
ENSELUG00000003553	110492104	110532558	0
ENSELUG00000012037	110494707	110524162	0
ENSELUG00000024179	110523782	110537141	0
ENSELUG00000020239	110502278	110526440	0
ENSELUG00000019019	110503320	110507624	1
ENSELUG00000014455	110523115	110536876	1
ENSELUG00000013219	110488541	110504756	0
ENSELUG00000008836	110489576	110536578	0
ENSELUG00000007731	110533760	110537362	0
ENSELUG00000003203	110487913	110496522	0
ENSELUG00000008897	110490905	110535442	0
ENSELUG00000019017	110488712	110504909	0
ENSELUG00000010720	110520984	110529835	0
ENSELUG00000010433	110495762	110528872	1
ENSELUG00000021051	110513834	118964962	1
ENSELUG00000024340	110522690	110533949	0
ENSELUG00000003729	110497995	110505452	0
ENSELUG00000006035	110533711	110537411	0
ENSELUG00000006858	110508450	110530660	0
ENSELUG00000022459	110501449	110520115	0
ENSELUG00000016614	110509087	110529994	0
ENSELUG00000013414	110510748	118936570	1
ENSELUG00000014093	110506522	110526403	1
ENSELUG00000023518	110501349	110520578	0
ENSELUG00000001222	110533576	110537550	0
ENSELUG00000014487	110500677	110531823	0
ENSELUG00000008339	110489936	110535626	0
ENSELUG00000015895	110522090	110529474	0
ENSELUG00000013413	110497384	110534499	1
ENSELUG00000012563	110502065	110504116	0
ENSELUG00000007486	110513012	110534631	1
ENSELUG00000024334	110499835	118936578	1
ENSELUG00000015649	100305319	110538120	1
ENSELUG00000022305	110489217	110504535	1
ENSELUG00000001905	110490563	110501018	1
ENSELUG00000010197	110496290	110524169	0
ENSELUG00000023441	110539034	118946105	1
ENSELUG00000007279	110493282	110521383	0
ENSELUG00000005873	110500424	110531584	0
ENSELUG00000012526	110499482	110524359	0
ENSELUG00000002502	110490887	110535494	0
ENSELUG00000002012	110521760	110524662	0
ENSELUG00000009759	110486478	110538309	1
ENSELUG00000006479	110485772	110512558	1
ENSELUG00000017340	110500607	110531744	0
ENSELUG00000000966	110509509	110523307	0
ENSELUG00000017060	110498689	110505895	0
ENSELUG00000021260	110526787	110526789	1
ENSELUG00000000174	100135793	110526614	1
ENSELUG00000005685	100329195	110494652	0
ENSELUG00000002763	110488778	110504979	0
ENSELUG00000004009	110497060	110497061	1
ENSELUG00000017362	110525656	110536026	0
ENSELUG00000000831	110495946	110521304	0
ENSELUG00000013207	110487029	118937784	1
ENSELUG00000010165	110538839	110539185	1
ENSELUG00000019754	110488016	110496630	0
ENSELUG00000001168	110533103	110537338	0
ENSELUG00000014442	110488574	110504784	0
ENSELUG00000012795	110509774	110523566	0
ENSELUG00000007274	110485990	110512899	1
ENSELUG00000018583	110499408	110502732	0
ENSELUG00000018880	110495848	110521169	0
ENSELUG00000018968	110527022	110527023	1
ENSELUG00000001202	110512888	110535244	1
ENSELUG00000007183	110488093	110496700	0
ENSELUG00000016865	110492407	110531998	0
ENSELUG00000009686	110491527	110499151	0
ENSELUG00000016210	110501405	110520621	0
ENSELUG00000008722	110521011	110537934	1
ENSELUG00000016295	110508238	110529997	0
ENSELUG00000005760	110492057	110532617	0
ENSELUG00000003046	110515392	110515394	1
ENSELUG00000005740	110526036	110535118	0
ENSELUG00000005071	110494551	110527915	0
ENSELUG00000003370	110523864	110537065	0
ENSELUG00000007577	110509688	110523468	0
ENSELUG00000000087	110488770	110504969	0
ENSELUG00000014466	110503557	110507403	0
ENSELUG00000003741	110489111	110524106	0
ENSELUG00000001868	110495536	110513922	1
ENSELUG00000010921	110503638	110507519	1
ENSELUG00000000853	110499087	110502880	0
ENSELUG00000013101	110500710	110531851	0
ENSELUG00000006695	110491459	110499054	0
ENSELUG00000007349	110493335	110521385	0
ENSELUG00000009552	110486705	110513832	1
ENSELUG00000020985	110510067	110534080	1
ENSELUG00000018682	110525621	110535985	0
ENSELUG00000000176	110497729	110505735	0
ENSELUG00000020621	110497601	110505846	0
ENSELUG00000021493	110508883	110530148	0
ENSELUG00000023096	101268905	110501922	0
ENSELUG00000003949	110490009	110524110	0
ENSELUG00000014634	110531385	118936686	1
ENSELUG00000018290	110494258	110528167	0
ENSELUG00000018918	110498041	110523274	0
ENSELUG00000024267	110510207	110534197	0
ENSELUG00000007578	110500415	110525151	0
ENSELUG00000007822	110493415	110517476	0
ENSELUG00000004079	110488732	110504931	0
ENSELUG00000002309	110518779	110527160	1
ENSELUG00000021574	110508602	110530464	0
ENSELUG00000022805	110500781	110524200	0
ENSELUG00000004794	110522636	110529294	0
ENSELUG00000004422	110520181	110520182	1
ENSELUG00000022152	110510104	110534112	0
ENSELUG00000003585	110506809	110506810	1
ENSELUG00000011366	110517556	110536148	0
ENSELUG00000006185	110502510	110529516	0
ENSELUG00000005655	110491430	110499031	0
ENSELUG00000002000	110525489	110535874	0
ENSELUG00000023815	110510145	110534137	0
ENSELUG00000020371	110510053	110533124	0
ENSELUG00000013601	110501565	110505238	1
ENSELUG00000018515	110526844	110526846	1
ENSELUG00000002457	110525967	110536342	0
ENSELUG00000009200	110491515	110499141	0
ENSELUG00000011190	110509743	110522892	0
ENSELUG00000008591	110508407	110530999	0
ENSELUG00000023896	100136209	110504536	1
ENSELUG00000006857	110506724	110526588	1
ENSELUG00000019370	110508939	110530106	0
ENSELUG00000018477	110492201	110532409	0
ENSELUG00000023149	110525553	110535926	0
ENSELUG00000022060	110497094	110527424	1
ENSELUG00000006440	110500134	110511067	1
ENSELUG00000004430	110497708	110505760	0
